Date,FR0010567032 ISIN,FR0000120404 ISIN,FR0010762740 ISIN,FR0010493510 ISIN,FR0010979377 ISIN,FR0000053076 ISIN,BE0974269012 ISIN,FR0000044752 ISIN,FR0010340141 ISIN,FR0000044612 ISIN,FR0010641449 ISIN,FR0000031122 ISIN,FR0000120073 ISIN,FR0004180537 ISIN,FR0000130007 ISIN,FR0000062804 ISIN,FR0010220475 ISIN,FR0000053837 ISIN,FR0000039216 ISIN,FR0000071946 ISIN,FR0000034639 ISIN,NL0010273694 ISIN,FR0004125920 ISIN,LU0569974404 ISIN,FR0004037125 ISIN,LU0323134006 ISIN,FR0011027143 ISIN,FR0010313833 ISIN,FR0012185536 ISIN,FR0010772426 ISIN,FR0000076952 ISIN,FR0011980077 ISIN,GB00B19RTX44 ISIN,FR0000074148 ISIN,FR0010478248 ISIN,FR0000051732 ISIN,FR0004042083 ISIN,FR0000061780 ISIN,FR0000066052 ISIN,FR0000120628 ISIN,FR0011040500 ISIN,IT0004812258 ISIN,FR0000064123 ISIN,FR0010436170 ISIN,FR0000061657 ISIN,FR0000035164 ISIN,FR0000066961 ISIN,FR0000120966 ISIN,FR0010096479 ISIN,FR0011592104 ISIN,FR0000131104 ISIN,FR0010106039 ISIN,FR0000039299 ISIN,FR0000063935 ISIN,FR0000120107 ISIN,FR0004548873 ISIN,FR0000120503 ISIN,FR0013110053 ISIN,FR0000054421 ISIN,FR0006174348 ISIN,FR0000061137 ISIN,FR0000078958 ISIN,FR0000030611 ISIN,FR0010781377 ISIN,FR0000079659 ISIN,FR0000125338 ISIN,FR0000064156 ISIN,FR0000120172 ISIN,FR0010828137 ISIN,FR0000125585 ISIN,FR0010193052 ISIN,FR0000064446 ISIN,FR0000078339 ISIN,FR0000053324 ISIN,FR0000053506 ISIN,FR0010540997 ISIN,FR0000060501 ISIN,FR0000120164 ISIN,FR0000037871 ISIN,FR0010447086 ISIN,FR0000130403 ISIN,FR0000079477 ISIN,FR0000054322 ISIN,FR0005025004 ISIN,FR0000053399 ISIN,FR0000120222 ISIN,FR0010667147 ISIN,FR0000054629 ISIN,FR0011071570 ISIN,FR0004031763 ISIN,BE0160342011 ISIN,FR0000121634 ISIN,FR0010959684 ISIN,FR0004185023 ISIN,FR0007200100 ISIN,FR0011374479 ISIN,FR0000077828 ISIN,NL0010489522 ISIN,FR0010035816 ISIN,FR0004998318 ISIN,FR0004998326 ISIN,FR0000045072 ISIN,FR0000044323 ISIN,FR0000185506 ISIN,FR0010483768 ISIN,FR0000045528 ISIN,FR0000045213 ISIN,FR0000045304 ISIN,FR0000044364 ISIN,FR0010461053 ISIN,FR0000045551 ISIN,FR0000045239 ISIN,FR0000185514 ISIN,FR0000045346 ISIN,FR0000045544 ISIN,FR0000054066 ISIN,FR0011026749 ISIN,FR0000077885 ISIN,FR0000120644 ISIN,GB0033040113 ISIN,FR0000121725 ISIN,FR0000130650 ISIN,FR0012222149 ISIN,FR0010776658 ISIN,FR0010474130 ISIN,FR0000053381 ISIN,FR0000060840 ISIN,GB0002374006 ISIN,FR0010377127 ISIN,FR0000035784 ISIN,FR0000079824 ISIN,FR0010436584 ISIN,FR0000065260 ISIN,FR0013088606 ISIN,FR0000036287 ISIN,IT0005154635 ISIN,FR0000052920 ISIN,LU0881232630 ISIN,NL0000235190 ISIN,FR0005142999 ISIN,FR0010908533 ISIN,FR0010242511 ISIN,FR0000052755 ISIN,FR0010945733 ISIN,FR0000130452 ISIN,FR0000031023 ISIN,FR0000035719 ISIN,FR0012650166 ISIN,FR0011950732 ISIN,FR0012435121 ISIN,FR0004030708 ISIN,FR0010535849 ISIN,FR0010208488 ISIN,FR0000045122 ISIN,FR0010465534 ISIN,FR0000131757 ISIN,NL0009272137 ISIN,FR0000121667 ISIN,FR0000120669 ISIN,FR0005310463 ISIN,FR0000035743 ISIN,FR0004254035 ISIN,FR0000061475 ISIN,FR0010844001 ISIN,FR0000121121 ISIN,FR0011035187 ISIN,FR0010540740 ISIN,FR0000054678 ISIN,FR0012413771 ISIN,FR0000038259 ISIN,FR0010157115 ISIN,FR0010490920 ISIN,FR0000044745 ISIN,FR0000064164 ISIN,FR0000039026 ISIN,FR0010627760 ISIN,FR0000053142 ISIN,FR0004034593 ISIN,FR0000121147 ISIN,FR0000063034 ISIN,FR0000031973 ISIN,FR0010071530 ISIN,FR0000062101 ISIN,FR0000064784 ISIN,FR0000061418 ISIN,FR0000060535 ISIN,FR0000062341 ISIN,FR0000037947 ISIN,FR0010480517 ISIN,FR0000051302 ISIN,FR0000060824 ISIN,FR0006321998 ISIN,FR0000066797 ISIN,FR0000035123 ISIN,FR0010487272 ISIN,FR0004076891 ISIN,FR0000065930 ISIN,FR0000038499 ISIN,FR0011277391 ISIN,FR0010823724 ISIN,FR0004260479 ISIN,FR0004187367 ISIN,FR0000121857 ISIN,FR0011284991 ISIN,FR0000053415 ISIN,FR0011100759 ISIN,FR0000077232 ISIN,FR0000079600 ISIN,FR0000124414 ISIN,FR0010342329 ISIN,FR0000053035 ISIN,FR0000079634 ISIN,FR0012336675 ISIN,NL0000400653 ISIN,FR0000044471 ISIN,FR0000057945 ISIN,FR0000033888 ISIN,FR0004038099 ISIN,IT0001210050 ISIN,FR0010108688 ISIN,FR0011208693 ISIN,FR0000038036 ISIN,FR0000064180 ISIN,BE0948833760 ISIN,FR0005717626 ISIN,FR0000076960 ISIN,FR0000036675 ISIN,FR0004010338 ISIN,FR0010214064 ISIN,FR0000121709 ISIN,FR0010490961 ISIN,FR0011726835 ISIN,FR0000066722 ISIN,FR0004035061 ISIN,FR0000121881 ISIN,FR0000052292 ISIN,FR0010343186 ISIN,FR0012821890 ISIN,FR0000054231 ISIN,FR0000077562 ISIN,FR0010396309 ISIN,FR0010446765 ISIN,FR0012336691 ISIN,FR0006226791 ISIN,FR0000053738 ISIN,GB0005405286 ISIN,FR0004052561 ISIN,FR0000064735 ISIN,FR0005843125 ISIN
10/10/2015,229,100,1,45000,13,51,10000,#N/A N/A,280,#N/A N/A,185398,1500,1260,7,6000,#N/A N/A,150,#N/A N/A,10,560,615,1,#N/A N/A,247,50,951367,120,17,309,1,3,500,#N/A N/A,118,5000,20,#N/A N/A,#N/A N/A,90,15560,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,3,12,25,529,3000,45,45,2,50,75,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,808,141,970,#N/A N/A,150,#N/A N/A,9092,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,135,3,#N/A N/A,#N/A N/A,#N/A N/A,942,150,#N/A N/A,3561,2015,34,2541,#N/A N/A,90,339,100,161,2,800,100,1,#N/A N/A,2830,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,860,20,918,2000,10,15,4,600,#N/A N/A,210,#N/A N/A,4757,#N/A N/A,#N/A N/A,#N/A N/A,350,20,21610,10,#N/A N/A,420,#N/A N/A,255091,10,2700,1505,4998,#N/A N/A,40,#N/A N/A,861,100,500,4990,1,6000,5925,72,#N/A N/A,100,#N/A N/A,1022,200,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,414,210,10009,450,#N/A N/A,15,100,400,44,43,120,#N/A N/A,10,#N/A N/A,300,123,225,13501,#N/A N/A,645,1,1,500,11,10,#N/A N/A,3650,40,#N/A N/A,7,80,#N/A N/A,#N/A N/A,#N/A N/A,137448,575,#N/A N/A,2,#N/A N/A,100,12,#N/A N/A,49,1250,#N/A N/A,568251,235,#N/A N/A,#N/A N/A,150,#N/A N/A,17000,100,#N/A N/A,409,3000,185,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,1,24,1000,#N/A N/A,1122,104,#N/A N/A,200,#N/A N/A,251,#N/A N/A,120090,#N/A N/A,2,338,26827,#N/A N/A,1,46
09/10/2015,229,100,1,45000,13,51,10000,#N/A N/A,280,#N/A N/A,185398,1500,1260,7,6000,#N/A N/A,150,#N/A N/A,10,560,615,1,#N/A N/A,247,50,951367,120,17,309,1,3,500,#N/A N/A,118,5000,20,#N/A N/A,#N/A N/A,90,15560,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,3,12,25,529,3000,45,45,2,50,75,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,808,141,970,#N/A N/A,150,#N/A N/A,9092,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,135,3,#N/A N/A,#N/A N/A,#N/A N/A,942,150,#N/A N/A,3561,2015,34,2541,#N/A N/A,90,339,100,161,2,800,100,1,#N/A N/A,2830,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,860,20,918,2000,10,15,4,600,#N/A N/A,210,#N/A N/A,4757,#N/A N/A,#N/A N/A,#N/A N/A,350,20,21610,10,#N/A N/A,420,#N/A N/A,255091,10,2700,1505,4998,#N/A N/A,40,#N/A N/A,861,100,500,4990,1,6000,5925,72,#N/A N/A,100,#N/A N/A,1022,200,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,414,210,10009,450,#N/A N/A,15,100,400,44,43,120,#N/A N/A,10,#N/A N/A,300,123,225,13501,#N/A N/A,645,1,1,500,11,10,#N/A N/A,3650,40,#N/A N/A,7,80,#N/A N/A,#N/A N/A,#N/A N/A,137448,575,#N/A N/A,2,#N/A N/A,100,12,#N/A N/A,49,1250,#N/A N/A,568251,235,#N/A N/A,#N/A N/A,150,#N/A N/A,17000,100,#N/A N/A,409,3000,185,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,1,24,1000,#N/A N/A,1122,104,#N/A N/A,200,#N/A N/A,251,#N/A N/A,120090,#N/A N/A,2,338,26827,#N/A N/A,1,46
08/10/2015,229,176,1,99447,13,1,10000,#N/A N/A,280,#N/A N/A,139614,200,399,7,9441,#N/A N/A,62,#N/A N/A,1,560,615,1,#N/A N/A,1211,50,859346,48,17,200,1,3,500,#N/A N/A,118,5000,20,#N/A N/A,#N/A N/A,90,13930,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,3,12,25,288,3000,45,45,2,50,160,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,26,141,856,#N/A N/A,25,#N/A N/A,15652,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,114,72,#N/A N/A,#N/A N/A,#N/A N/A,897,150,#N/A N/A,141,11501,34,1000,#N/A N/A,90,339,100,161,2,800,100,1,#N/A N/A,1000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,860,20,5730,2000,10,15,4,600,#N/A N/A,210,#N/A N/A,4,#N/A N/A,#N/A N/A,#N/A N/A,350,21,5550,770,#N/A N/A,420,#N/A N/A,192399,10,2700,1150,4998,#N/A N/A,40,#N/A N/A,392,100,500,4990,41,6000,8336,87,#N/A N/A,100,#N/A N/A,607,200,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,414,210,10009,450,#N/A N/A,15,100,400,44,56,373,#N/A N/A,10,#N/A N/A,234,123,225,13501,#N/A N/A,645,1,1,20,11,10,#N/A N/A,100,40,#N/A N/A,2,2,#N/A N/A,#N/A N/A,#N/A N/A,757612,575,#N/A N/A,2,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,1351463,25,#N/A N/A,#N/A N/A,151,#N/A N/A,17000,100,#N/A N/A,14,3000,86,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,125,24,1000,#N/A N/A,1122,9,#N/A N/A,134,#N/A N/A,1672,#N/A N/A,443600,#N/A N/A,2,338,167771,#N/A N/A,1,46
07/10/2015,229,31,1,98750,13,1,10000,#N/A N/A,280,#N/A N/A,147687,1870,798,110,4675,#N/A N/A,2,#N/A N/A,1,560,615,1,#N/A N/A,464,50,1335818,48,17,371,40,3,500,#N/A N/A,118,5000,20,#N/A N/A,#N/A N/A,90,20573,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,3,12,25,61,500,45,200,35,50,160,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,26,141,2505,#N/A N/A,25,#N/A N/A,3046,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,114,72,#N/A N/A,#N/A N/A,#N/A N/A,428,150,#N/A N/A,2680,1,34,25,#N/A N/A,90,339,100,161,2,120,100,1,#N/A N/A,230,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,197,20,1640,2000,10,62,4,600,#N/A N/A,210,#N/A N/A,2701,#N/A N/A,#N/A N/A,#N/A N/A,350,8,12370,1437,#N/A N/A,420,#N/A N/A,334145,10,2700,1830,4998,#N/A N/A,40,#N/A N/A,1877,100,100,4990,1,6000,5871,87,#N/A N/A,100,#N/A N/A,888,200,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,414,210,1,450,#N/A N/A,15,1291,400,44,3,373,#N/A N/A,10,#N/A N/A,5,123,225,13501,#N/A N/A,645,1,1,20,11,10,#N/A N/A,100,40,#N/A N/A,98,2,#N/A N/A,#N/A N/A,#N/A N/A,169060,575,#N/A N/A,2662,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,3097898,890,#N/A N/A,#N/A N/A,430,#N/A N/A,1,100,#N/A N/A,12,200,1,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,125,24,1000,#N/A N/A,1122,84,#N/A N/A,134,#N/A N/A,13399,#N/A N/A,531872,#N/A N/A,2,338,313260,#N/A N/A,1,46
06/10/2015,229,31,1,173700,13,1,10000,#N/A N/A,280,#N/A N/A,89871,900,606,110,4554,#N/A N/A,50,#N/A N/A,1,560,615,1,#N/A N/A,299,50,820728,48,550,595,40,2,500,#N/A N/A,118,5000,20,#N/A N/A,#N/A N/A,90,8222,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,3,12,25,75,500,45,200,35,50,114,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,10,18,1,100,141,650,#N/A N/A,410,#N/A N/A,6802,#N/A N/A,2,40,#N/A N/A,#N/A N/A,#N/A N/A,1,114,72,#N/A N/A,#N/A N/A,#N/A N/A,223,150,#N/A N/A,1451,283,34,50,#N/A N/A,90,339,100,161,2,120,100,1,#N/A N/A,600,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,606,20,1905,2000,10,62,4,600,#N/A N/A,800,#N/A N/A,4711,#N/A N/A,#N/A N/A,#N/A N/A,350,8,8580,1437,#N/A N/A,420,#N/A N/A,213959,20,2700,50,4998,#N/A N/A,46,#N/A N/A,93,100,100,4990,1,6000,9526,87,#N/A N/A,60,#N/A N/A,2737,100,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,42,210,1,450,#N/A N/A,7,1291,400,44,160,373,#N/A N/A,10,#N/A N/A,5,123,225,13501,#N/A N/A,645,1,1,20,11,2657,#N/A N/A,100,40,#N/A N/A,159,2,#N/A N/A,#N/A N/A,#N/A N/A,825677,575,#N/A N/A,2662,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,648857,331,#N/A N/A,#N/A N/A,147,#N/A N/A,1,10,#N/A N/A,1,3178,921,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,464,24,1000,#N/A N/A,1122,116,#N/A N/A,134,#N/A N/A,4713,#N/A N/A,282190,#N/A N/A,2,338,42369,#N/A N/A,1,46
05/10/2015,229,31,1,1000,13,41,10000,#N/A N/A,280,#N/A N/A,129943,400,192,110,22205,#N/A N/A,50,#N/A N/A,1,560,615,1,#N/A N/A,923,50,774216,1100,550,233,500,2,500,#N/A N/A,118,5000,20,#N/A N/A,#N/A N/A,90,14214,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,22,12,25,610,500,45,200,35,50,114,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,63,18,1,60,141,1779,#N/A N/A,88,#N/A N/A,25492,#N/A N/A,2,20,#N/A N/A,#N/A N/A,#N/A N/A,1,114,72,#N/A N/A,#N/A N/A,#N/A N/A,217,150,#N/A N/A,3426,91,34,667,#N/A N/A,90,339,100,161,2,120,100,1,#N/A N/A,8877,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,693,20,2071,2000,10,10,4,600,#N/A N/A,3500,#N/A N/A,452,#N/A N/A,#N/A N/A,#N/A N/A,350,8,17650,1437,#N/A N/A,420,#N/A N/A,261718,20,2700,70,4998,#N/A N/A,46,#N/A N/A,93,100,580,4990,6,6000,4797,87,#N/A N/A,60,#N/A N/A,1195,60,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,42,210,3,450,#N/A N/A,25,1291,400,44,220,500,#N/A N/A,80,#N/A N/A,150,123,225,13501,#N/A N/A,645,1,1,20,11,10000,#N/A N/A,39,40,#N/A N/A,100,17,#N/A N/A,#N/A N/A,#N/A N/A,12500,575,#N/A N/A,2662,#N/A N/A,100,12,#N/A N/A,49,300,#N/A N/A,1326712,115,#N/A N/A,#N/A N/A,245,#N/A N/A,1,10,#N/A N/A,251,3178,139,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,61,654,1000,#N/A N/A,1122,45,#N/A N/A,134,#N/A N/A,3726,#N/A N/A,969484,#N/A N/A,2,338,59160,#N/A N/A,1,46
04/10/2015,229,31,1,11000,13,221,10000,#N/A N/A,280,#N/A N/A,268580,10500,360,110,50699,#N/A N/A,10,#N/A N/A,1,560,615,1,#N/A N/A,379,50,879254,148,550,233,500,2,500,#N/A N/A,118,5000,24,#N/A N/A,#N/A N/A,90,6867,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,22,12,25,1520,1,45,200,35,50,114,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,63,18,1,60,141,710,#N/A N/A,22,#N/A N/A,2117,#N/A N/A,2,20,#N/A N/A,#N/A N/A,#N/A N/A,1,114,40,#N/A N/A,#N/A N/A,#N/A N/A,132,150,#N/A N/A,4757,144,34,983,#N/A N/A,90,339,100,161,2,120,100,1,#N/A N/A,8877,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,693,20,613,2000,10,2,4,600,#N/A N/A,3500,#N/A N/A,1105,#N/A N/A,#N/A N/A,#N/A N/A,350,1,19650,450,#N/A N/A,420,#N/A N/A,221758,20,2700,1000,4998,#N/A N/A,46,#N/A N/A,6014,100,580,4990,1,3155,3162,87,#N/A N/A,60,#N/A N/A,651,60,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,42,210,2060,450,#N/A N/A,18,1291,400,44,65,500,#N/A N/A,80,#N/A N/A,150,123,225,13501,#N/A N/A,645,1,1,11,11,2000,#N/A N/A,39,40,#N/A N/A,1,17,#N/A N/A,#N/A N/A,#N/A N/A,70700,575,#N/A N/A,2662,#N/A N/A,100,18,#N/A N/A,49,300,#N/A N/A,2195735,39,#N/A N/A,#N/A N/A,452,#N/A N/A,1,100,#N/A N/A,201,3178,1,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,61,654,1000,#N/A N/A,1122,3,#N/A N/A,134,#N/A N/A,4165,#N/A N/A,123171,#N/A N/A,2,338,456540,#N/A N/A,1,71
03/10/2015,229,31,1,11000,13,221,10000,#N/A N/A,280,#N/A N/A,268580,10500,360,110,50699,#N/A N/A,10,#N/A N/A,1,560,615,1,#N/A N/A,379,50,879254,148,550,233,500,2,500,#N/A N/A,118,5000,24,#N/A N/A,#N/A N/A,90,6867,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,22,12,25,1520,1,45,200,35,50,114,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,63,18,1,60,141,710,#N/A N/A,22,#N/A N/A,2117,#N/A N/A,2,20,#N/A N/A,#N/A N/A,#N/A N/A,1,114,40,#N/A N/A,#N/A N/A,#N/A N/A,132,150,#N/A N/A,4757,144,34,983,#N/A N/A,90,339,100,161,2,120,100,1,#N/A N/A,8877,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,693,20,613,2000,10,2,4,600,#N/A N/A,3500,#N/A N/A,1105,#N/A N/A,#N/A N/A,#N/A N/A,350,1,19650,450,#N/A N/A,420,#N/A N/A,221758,20,2700,1000,4998,#N/A N/A,46,#N/A N/A,6014,100,580,4990,1,3155,3162,87,#N/A N/A,60,#N/A N/A,651,60,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,42,210,2060,450,#N/A N/A,18,1291,400,44,65,500,#N/A N/A,80,#N/A N/A,150,123,225,13501,#N/A N/A,645,1,1,11,11,2000,#N/A N/A,39,40,#N/A N/A,1,17,#N/A N/A,#N/A N/A,#N/A N/A,70700,575,#N/A N/A,2662,#N/A N/A,100,18,#N/A N/A,49,300,#N/A N/A,2195735,39,#N/A N/A,#N/A N/A,452,#N/A N/A,1,100,#N/A N/A,201,3178,1,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,61,654,1000,#N/A N/A,1122,3,#N/A N/A,134,#N/A N/A,4165,#N/A N/A,123171,#N/A N/A,2,338,456540,#N/A N/A,1,71
02/10/2015,229,31,1,11000,13,221,10000,#N/A N/A,280,#N/A N/A,268580,10500,360,110,50699,#N/A N/A,10,#N/A N/A,1,560,615,1,#N/A N/A,379,50,879254,148,550,233,500,2,500,#N/A N/A,118,5000,24,#N/A N/A,#N/A N/A,90,6867,#N/A N/A,#N/A N/A,#N/A N/A,290,20,200,#N/A N/A,22,12,25,1520,1,45,200,35,50,114,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,63,18,1,60,141,710,#N/A N/A,22,#N/A N/A,2117,#N/A N/A,2,20,#N/A N/A,#N/A N/A,#N/A N/A,1,114,40,#N/A N/A,#N/A N/A,#N/A N/A,132,150,#N/A N/A,4757,144,34,983,#N/A N/A,90,339,100,161,2,120,100,1,#N/A N/A,8877,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,693,20,613,2000,10,2,4,600,#N/A N/A,3500,#N/A N/A,1105,#N/A N/A,#N/A N/A,#N/A N/A,350,1,19650,450,#N/A N/A,420,#N/A N/A,221758,20,2700,1000,4998,#N/A N/A,46,#N/A N/A,6014,100,580,4990,1,3155,3162,87,#N/A N/A,60,#N/A N/A,651,60,#N/A N/A,#N/A N/A,190,1000,#N/A N/A,42,210,2060,450,#N/A N/A,18,1291,400,44,65,500,#N/A N/A,80,#N/A N/A,150,123,225,13501,#N/A N/A,645,1,1,11,11,2000,#N/A N/A,39,40,#N/A N/A,1,17,#N/A N/A,#N/A N/A,#N/A N/A,70700,575,#N/A N/A,2662,#N/A N/A,100,18,#N/A N/A,49,300,#N/A N/A,2195735,39,#N/A N/A,#N/A N/A,452,#N/A N/A,1,100,#N/A N/A,201,3178,1,#N/A N/A,1,#N/A N/A,1,75,#N/A N/A,#N/A N/A,#N/A N/A,89,61,654,1000,#N/A N/A,1122,3,#N/A N/A,134,#N/A N/A,4165,#N/A N/A,123171,#N/A N/A,2,338,456540,#N/A N/A,1,71
01/10/2015,46,31,1,638582,13,1,10000,#N/A N/A,280,#N/A N/A,105531,1250,204,110,8980,#N/A N/A,500,#N/A N/A,1,560,100,1,#N/A N/A,10,50,712781,148,550,233,500,2,500,#N/A N/A,118,5000,24,#N/A N/A,#N/A N/A,90,14104,#N/A N/A,#N/A N/A,#N/A N/A,73,20,200,#N/A N/A,22,2,25,185,1,45,430,100,50,119,#N/A N/A,#N/A N/A,100,#N/A N/A,#N/A N/A,63,18,1,60,141,790,#N/A N/A,22,#N/A N/A,5144,#N/A N/A,2,20,#N/A N/A,#N/A N/A,#N/A N/A,1,114,90,#N/A N/A,#N/A N/A,#N/A N/A,87,150,#N/A N/A,3000,1,34,2050,#N/A N/A,90,339,60,161,2,120,100,1,#N/A N/A,1835,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,203,800,20,4219,2000,10,2,4,600,#N/A N/A,3500,#N/A N/A,125,#N/A N/A,#N/A N/A,#N/A N/A,350,116,2000,450,#N/A N/A,420,#N/A N/A,250893,20,2700,320,4998,#N/A N/A,46,#N/A N/A,6014,100,580,4990,1,5000,6745,10,#N/A N/A,60,#N/A N/A,480,20,#N/A N/A,#N/A N/A,20,1000,#N/A N/A,42,210,718,450,#N/A N/A,11,1291,400,44,65,500,#N/A N/A,80,#N/A N/A,150,123,225,13501,#N/A N/A,645,1,1,11,#N/A N/A,2000,#N/A N/A,39,40,#N/A N/A,1,25,#N/A N/A,#N/A N/A,#N/A N/A,136395,575,#N/A N/A,2662,#N/A N/A,100,30,#N/A N/A,49,300,#N/A N/A,16081,1489,#N/A N/A,#N/A N/A,200,#N/A N/A,1,28,#N/A N/A,1,13500,2,#N/A N/A,1,#N/A N/A,5,75,#N/A N/A,#N/A N/A,#N/A N/A,89,61,654,1000,#N/A N/A,1122,99,#N/A N/A,134,#N/A N/A,21348,#N/A N/A,944229,#N/A N/A,2,338,146889,#N/A N/A,1,71
