Date,FR0005854700 ISIN,FR0010929125 ISIN,FR0000079691 ISIN,FR0000062184 ISIN,FR0000066680 ISIN,FR0004035913 ISIN,FR0010086371 ISIN,FR0000120859 ISIN,FR0013060100 ISIN,FR0000065773 ISIN,FR0011158823 ISIN,FR0010688465 ISIN,FR0000125346 ISIN,FR0000064297 ISIN,FR0000060451 ISIN,FR0000124232 ISIN,FR0012880482 ISIN,FR0000064958 ISIN,FR0010082305 ISIN,FR0000073298 ISIN,FR0004060671 ISIN,FR0000072597 ISIN,FR0011442235 ISIN,FR0000077919 ISIN,FR0004007813 ISIN,FR0000121485 ISIN,FR0004029411 ISIN,FR0000185621 ISIN,FR0000074692 ISIN,FR0010386334 ISIN,FR0004152700 ISIN,FR0000120321 ISIN,FR0000035263 ISIN,FR0000130213 ISIN,FR0000053829 ISIN,FR0000072399 ISIN,FR0010921163 ISIN,FR0000034779 ISIN,FR0010307819 ISIN,FR0004165801 ISIN,FR0010515742 ISIN,FR0000076481 ISIN,BE6201089735 ISIN,FR0000033599 ISIN,FR0000050353 ISIN,FR0004155208 ISIN,FR0000121352 ISIN,FR0000044943 ISIN,FR0006205019 ISIN,FR0011884378 ISIN,IT0005072035 ISIN,FR0000121014 ISIN,FR0010778050 ISIN,FR0000053225 ISIN,FR0010827741 ISIN,IE00BJYS1G50 ISIN,FR0013153541 ISIN,FR0000030074 ISIN,FR0000064404 ISIN,FR0000039620 ISIN,FR0010492181 ISIN,FR0011217710 ISIN,FR0004078186 ISIN,BE6252013725 ISIN,FR0010204453 ISIN,FR0000053027 ISIN,FR0000121261 ISIN,FR0010304402 ISIN,FR0010976746 ISIN,FR0010554113 ISIN,FR0000076986 ISIN,FR0010882886 ISIN,FR0005057635 ISIN,FR0010981548 ISIN,FR0010518936 ISIN,FR0000037970 ISIN,FR0011341205 ISIN,FR0000061376 ISIN,FR0000120685 ISIN,FR0004157543 ISIN,FR0011636083 ISIN,FR0000120560 ISIN,FR0004154060 ISIN,FR0010358507 ISIN,FR0000044448 ISIN,FR0010112524 ISIN,FR0010500363 ISIN,FI0009000681 ISIN,FR0011421817 ISIN,FR0010978924 ISIN,FR0004155174 ISIN,FR0000185464 ISIN,FR0000064529 ISIN,FR0004065639 ISIN,FR0011594233 ISIN,FR0010231860 ISIN,FR0000062234 ISIN,FR0000052680 ISIN,FR0010176115 ISIN,FR0010428771 ISIN,FR0004174712 ISIN,FR0010312181 ISIN,FR0000133308 ISIN,FR0010160564 ISIN,FR0010609206 ISIN,FR0000184798 ISIN,FR0000077992 ISIN,FR0000052896 ISIN,FR0006823092 ISIN,FR0012146629 ISIN,FR0000038465 ISIN,FR0000120693 ISIN,FR0000121501 ISIN,FR0000057895 ISIN,FR0011065242 ISIN,FR0000185480 ISIN,FR0000073041 ISIN,FR0000061608 ISIN,FR0010357145 ISIN,FR0000030769 ISIN,FR0000124570 ISIN,FR0012735355 ISIN,FR0000064644 ISIN,GB00B2R1Q018 ISIN,FR0000130577 ISIN,FR0010211615 ISIN,FR0000050320 ISIN,FR0000060618 ISIN,FR0010038570 ISIN,FR0012395457 ISIN,FR0000120388 ISIN,FR0000130395 ISIN,FR0000131906 ISIN,FR0010451203 ISIN,FR0000045601 ISIN,FR0000031684 ISIN,FR0000035750 ISIN,FR0000121253 ISIN,FR0000073272 ISIN,FR0011233261 ISIN,FR0000125007 ISIN,FR0000124356 ISIN,FR0000060071 ISIN,FR0000120578 ISIN,FR0010776617 ISIN,FR0013154002 ISIN,FR0010972091 ISIN,FR0000121972 ISIN,FR0010411983 ISIN,FR0000052839 ISIN,FR0000071755 ISIN,FR0011352590 ISIN,FR0000073728 ISIN,FR0000060790 ISIN,FR0010679365 ISIN,FR0010518605 ISIN,FR0004038818 ISIN,FR0000061582 ISIN,FR0000036857 ISIN,FR0011131788 ISIN,FR0004016699 ISIN,FR0010209809 ISIN,FR0000130809 ISIN,FR0006563904 ISIN,FR0000121220 ISIN,FR0000072563 ISIN,FR0000078321 ISIN,FR0000038804 ISIN,FR0000030140 ISIN,FR0010480533 ISIN,BE0003470755 ISIN,FR0000120495 ISIN,FR0000050809 ISIN,FR0000054371 ISIN,FR0012757854 ISIN,FR0000131732 ISIN,FR0010213215 ISIN,FR0000054199 ISIN,GB00BZ21RF93 ISIN,FR0000064271 ISIN,NL0000226223 ISIN,FR0000063976 ISIN,FR0010613471 ISIN,FR0004180578 ISIN,FR0000032658 ISIN,FR0000063307 ISIN,FR0000033466 ISIN,FR0010918292 ISIN,FR0000131708 ISIN,FR0000065450 ISIN,FR0000185795 ISIN,FR0000184806 ISIN,FR0000051807 ISIN,FR0011076595 ISIN,FR0000054900 ISIN,FR0000121329 ISIN,FR0007261425 ISIN,FR0004037182 ISIN,FR0000064388 ISIN,FR0000120271 ISIN,FR0011040690 ISIN,FR0000031866 ISIN,FR0000051567 ISIN,FR0005175080 ISIN,FR0010397901 ISIN,FR0000031106 ISIN,FR0010500793 ISIN,FR0010383877 ISIN,FR0011068766 ISIN,FR0010654087 ISIN,FR0000054470 ISIN,FR0000079980 ISIN,FR0011776889 ISIN,FR0010949388 ISIN,FR0000054215 ISIN,FR0000034548 ISIN,FR0005783503 ISIN,FR0000074197 ISIN,FR0012709160 ISIN,FR0012060036 ISIN,FR0013176526 ISIN,FR0000120354 ISIN,FR0000124141 ISIN,FR0004155240 ISIN,FR0000062465 ISIN,FR0006174496 ISIN,FR0000077158 ISIN,FR0010326090 ISIN,FR0000031775 ISIN,FR0000050049 ISIN,FR0000052516 ISIN,FR0000125486 ISIN,FR0010033480 ISIN,FR0000065765 ISIN,FR0000127771 ISIN,FR0010302224 ISIN,DK0060129575 ISIN,FR0000062796 ISIN,FR0013079092 ISIN,FR0010688440 ISIN,FR0000121204 ISIN,FR0010768770 ISIN,FR0011981968 ISIN,FR0000184822 ISIN,FR0000052870 ISIN,FR0000125684 ISIN
20/10/2015,2.15,113.49,0.46,27.66,1.527,178.01,0.47,59.87,#N/A N/A,4.81,14.32,0.6104,111.568,5.22,257,12.98,6.87,3.72,39.505,20.885,0.12,6.195,0.28,35.635,28.4,150.1,2.03,7.96,6.49,33.61,4.04,167.131,#N/A N/A,25.83,#N/A N/A,31.45,2.48,#N/A N/A,46.905,#N/A N/A,1.81,10.29,2.2,4.144,22.699,5.5,36.64,1.21,14.45,3.35,1.65,158.65,30,17.555,21.8,17.532,#N/A N/A,257,6.85,18.93,7.29,6.1952,1,11.2,0.8,#N/A N/A,85.13,21.5,3.65,0.36,5800,0.22,60,5.6,2,100,16.09,11,5.397,3,2.26,22.605,2.353,0.8,34.38,39.155,0.31,6.12,0.25,3.29,12.61,1.9,#N/A N/A,9.8,41.39,2.2366,896.03,1,8.81,2.035,6.85,3,14.29,#N/A N/A,3.74,70.293,4.8,90,7.6,0.72,4.55,98.575,15.055,0.33,60.1,0.5,24.605,6.466,0.71,425,23.68,4.38,1295,1.5,64.48,15.86,#N/A N/A,17.6,145,2.72,1.32,60.452,77.94,11.715,163,#N/A N/A,2.8,73.09,69.48,9.4,36.954,42.89,119.3,86.941,9.7,49.766,4.99,49.835,32.065,39.65,8,4.04,131,17.32,3.32,0.6,1.17,29.85,44.25,0.13,34.2,1.66,41.485,171.1,76.275,#N/A N/A,1.129,87.5,1442,20,89.144,180.796,100.25,2,15.957,9.593,2.55,0.64,37.8,#N/A N/A,6.588,12.61,16.895,22.63,#N/A N/A,1.33,175,6.317,45.06,199.02,9.2,4.79,68.8,0.54,12.815,61.97,275,37.65,1.18,44.423,5.32,4200,4245,2.951,14.2,3.34,5,0.35,2.94,7.43,25.715,3.998,6.55,14.797,739.99,#N/A N/A,54.8,0.603,5.6,12.5,43.873,6.013,20.7,2.991,0.91,5.55,2.09,29.64,57.255,4.1586,62.775,57.93,1,2.193,21.7,#N/A N/A,0.62,27.356,167.36,12.67,106.226,6.15,21.809,2.7,191.31,22.067
19/10/2015,2.03,110.15,0.46,28,1.537,176.56,0.47,60.06,#N/A N/A,4.81,14.32,0.5097,110.771,5.22,257,12.98,6.87,3.72,39.505,20.135,0.12,6.066,0.28,35.175,28.33,150.9,2.08,8.01,6.49,33.765,4.04,167.55,#N/A N/A,25.815,#N/A N/A,31.77,2.48,#N/A N/A,47,#N/A N/A,1.81,10.29,2.2,4.144,23.509,5.5,36.64,1.2,14.45,3.25,1.65,160.787,30,17.51,21.8,17.532,#N/A N/A,257,6.7,18.798,7.97,6.2739,1,11.2,0.8,#N/A N/A,86.2,21.5,3.65,0.36,5800,0.22,60,5.6,2,97.1,16.039,11,5.471,2.07,2.26,22.515,2.361,0.8,34.925,38.345,0.31,6.191,0.25,3.29,12.61,1.9,#N/A N/A,9.76,42.597,2.2664,900.56,1,8.81,1.986,6.85,3,14.303,#N/A N/A,3.75,70.69,4.8,90,7.6,0.8,4.55,99.499,15.04,0.33,65,0.5,24.565,6.533,0.71,425,23.875,4.38,1295,1.5,63.93,15.86,#N/A N/A,18,145,2.72,1.32,60.61,78.08,11.75,163,#N/A N/A,2.8,72.75,69.095,9.4,38.285,42.89,119.31,89.06,9.7,46.192,4.99,50.03,31.91,39.65,8,4.07,131,17.68,3.32,0.6,1.17,29.7,44.25,0.13,34.14,1.66,41.755,171.1,75.872,#N/A N/A,1.129,87.5,1442.01,20,88.923,180.796,99.15,2,15.923,9.595,2.41,0.64,38,#N/A N/A,6.528,12.61,16.6,22.793,#N/A N/A,1.33,175,6.206,45.14,199.02,9.2,4.79,68.7,0.54,12.755,62.23,275,37.65,1.18,44.926,5.32,4200,4245,3.05,13.35,3.34,5,0.36,2.94,7.43,24.92,3.998,6.55,15.625,739.99,#N/A N/A,54.8,0.6,5.6,12.5,43.49,6.075,20.36,2.527,0.91,5.55,1.99,29.64,57.565,4.1586,62.779,57.78,1,2.188,21.7,#N/A N/A,0.62,27.758,167.36,12.67,107.575,6.15,21.595,2.7,190.81,22.132
18/10/2015,2.03,111.18,0.46,27.66,1.537,178.36,0.47,60.3,#N/A N/A,4.81,14.32,0.5097,109,5.22,258,12.98,6.87,3.72,39.505,20.275,0.12,6.079,0.28,35.229,28.39,149.05,2.02,8,6.49,33.045,4.04,166.723,#N/A N/A,25.74,#N/A N/A,33.25,2.48,#N/A N/A,46.98,#N/A N/A,1.81,10.29,2.2,4.144,24.575,5.5,36.64,1.23,14.45,3.39,1.65,159.29,30,17.59,21.8,17.542,#N/A N/A,257,6.44,18.655,7.97,6.2739,1,11.2,0.8,#N/A N/A,85.73,21.5,3.32,0.36,5800,0.22,60,5.6,2,97,16,11,5.485,2.07,2.26,22.787,2.392,0.8,35.04,38.157,0.31,6.14,0.25,3.29,12.61,1.9,#N/A N/A,9.76,43.165,2.2564,909.81,1,8.81,1.971,6.85,3,14.018,#N/A N/A,3.75,69.69,4.8,90,7.6,0.8,4.55,98.905,14.94,0.33,65,0.5,24.745,6.347,0.71,425,23.665,4.38,1295,1.5,63.03,15.86,#N/A N/A,18.16,145,2.72,1.32,59.429,77.681,11.74,163,#N/A N/A,2.8,71.81,69.151,9.4,38.55,42.79,119.3,88.14,9.5,45.867,4.99,50.22,31.485,39.65,8,4.07,125.99,17.68,3.32,0.6,1.3,29.4,44.25,0.13,34.5,1.66,42.051,171.1,75.016,#N/A N/A,1.129,87.5,1442,20,89.05,180.796,97.34,2,15.956,9.562,2.61,0.64,38.37,#N/A N/A,6.485,12.61,16.83,22.252,#N/A N/A,1.34,175,6.197,46.055,199.02,9.2,4.79,68.25,0.54,12.765,62.53,275,37.65,1.18,45.645,5.32,4200,4245,3.08,14.3,3.34,5,0.36,2.94,7.43,25.075,3.998,6.55,15.626,739.99,#N/A N/A,54.8,0.62,5.6,12.5,43.49,6.317,20.47,2.195,0.91,5.55,1.97,29.64,57.98,4.1586,63.2,58.05,1,2.192,21.955,#N/A N/A,0.62,27.737,167.36,12.67,107.518,6.15,21.651,2.7,191.36,22.292
17/10/2015,2.03,111.18,0.46,27.66,1.537,178.36,0.47,60.3,#N/A N/A,4.81,14.32,0.5097,109,5.22,258,12.98,6.87,3.72,39.505,20.275,0.12,6.079,0.28,35.229,28.39,149.05,2.02,8,6.49,33.045,4.04,166.723,#N/A N/A,25.74,#N/A N/A,33.25,2.48,#N/A N/A,46.98,#N/A N/A,1.81,10.29,2.2,4.144,24.575,5.5,36.64,1.23,14.45,3.39,1.65,159.29,30,17.59,21.8,17.542,#N/A N/A,257,6.44,18.655,7.97,6.2739,1,11.2,0.8,#N/A N/A,85.73,21.5,3.32,0.36,5800,0.22,60,5.6,2,97,16,11,5.485,2.07,2.26,22.787,2.392,0.8,35.04,38.157,0.31,6.14,0.25,3.29,12.61,1.9,#N/A N/A,9.76,43.165,2.2564,909.81,1,8.81,1.971,6.85,3,14.018,#N/A N/A,3.75,69.69,4.8,90,7.6,0.8,4.55,98.905,14.94,0.33,65,0.5,24.745,6.347,0.71,425,23.665,4.38,1295,1.5,63.03,15.86,#N/A N/A,18.16,145,2.72,1.32,59.429,77.681,11.74,163,#N/A N/A,2.8,71.81,69.151,9.4,38.55,42.79,119.3,88.14,9.5,45.867,4.99,50.22,31.485,39.65,8,4.07,125.99,17.68,3.32,0.6,1.3,29.4,44.25,0.13,34.5,1.66,42.051,171.1,75.016,#N/A N/A,1.129,87.5,1442,20,89.05,180.796,97.34,2,15.956,9.562,2.61,0.64,38.37,#N/A N/A,6.485,12.61,16.83,22.252,#N/A N/A,1.34,175,6.197,46.055,199.02,9.2,4.79,68.25,0.54,12.765,62.53,275,37.65,1.18,45.645,5.32,4200,4245,3.08,14.3,3.34,5,0.36,2.94,7.43,25.075,3.998,6.55,15.626,739.99,#N/A N/A,54.8,0.62,5.6,12.5,43.49,6.317,20.47,2.195,0.91,5.55,1.97,29.64,57.98,4.1586,63.2,58.05,1,2.192,21.955,#N/A N/A,0.62,27.737,167.36,12.67,107.518,6.15,21.651,2.7,191.36,22.292
16/10/2015,2.03,111.18,0.46,27.66,1.537,178.36,0.47,60.3,#N/A N/A,4.81,14.32,0.5097,109,5.22,258,12.98,6.87,3.72,39.505,20.275,0.12,6.079,0.28,35.229,28.39,149.05,2.02,8,6.49,33.045,4.04,166.723,#N/A N/A,25.74,#N/A N/A,33.25,2.48,#N/A N/A,46.98,#N/A N/A,1.81,10.29,2.2,4.144,24.575,5.5,36.64,1.23,14.45,3.39,1.65,159.29,30,17.59,21.8,17.542,#N/A N/A,257,6.44,18.655,7.97,6.2739,1,11.2,0.8,#N/A N/A,85.73,21.5,3.32,0.36,5800,0.22,60,5.6,2,97,16,11,5.485,2.07,2.26,22.787,2.392,0.8,35.04,38.157,0.31,6.14,0.25,3.29,12.61,1.9,#N/A N/A,9.76,43.165,2.2564,909.81,1,8.81,1.971,6.85,3,14.018,#N/A N/A,3.75,69.69,4.8,90,7.6,0.8,4.55,98.905,14.94,0.33,65,0.5,24.745,6.347,0.71,425,23.665,4.38,1295,1.5,63.03,15.86,#N/A N/A,18.16,145,2.72,1.32,59.429,77.681,11.74,163,#N/A N/A,2.8,71.81,69.151,9.4,38.55,42.79,119.3,88.14,9.5,45.867,4.99,50.22,31.485,39.65,8,4.07,125.99,17.68,3.32,0.6,1.3,29.4,44.25,0.13,34.5,1.66,42.051,171.1,75.016,#N/A N/A,1.129,87.5,1442,20,89.05,180.796,97.34,2,15.956,9.562,2.61,0.64,38.37,#N/A N/A,6.485,12.61,16.83,22.252,#N/A N/A,1.34,175,6.197,46.055,199.02,9.2,4.79,68.25,0.54,12.765,62.53,275,37.65,1.18,45.645,5.32,4200,4245,3.08,14.3,3.34,5,0.36,2.94,7.43,25.075,3.998,6.55,15.626,739.99,#N/A N/A,54.8,0.62,5.6,12.5,43.49,6.317,20.47,2.195,0.91,5.55,1.97,29.64,57.98,4.1586,63.2,58.05,1,2.192,21.955,#N/A N/A,0.62,27.737,167.36,12.67,107.518,6.15,21.651,2.7,191.36,22.292
15/10/2015,2.03,111.19,0.48,27.84,1.57,177,0.47,60.308,#N/A N/A,4.8,14.32,0.4267,109.633,5.19,258,12.98,6.87,3.72,39.505,19.26,0.12,6.102,0.28,34.833,28.29,153.35,2,8.16,6.49,32.715,4.04,166.746,#N/A N/A,25.255,#N/A N/A,30.85,2.48,#N/A N/A,47.42,#N/A N/A,1.81,10.29,2.2,4.144,24.734,5.5,36.64,1.24,14.45,3.51,1.65,161.673,30,17.525,21.8,17.542,#N/A N/A,257,6.44,18.619,7.97,6.2739,1,11.2,0.81,#N/A N/A,85.81,21.36,3.32,0.36,5800,0.22,60,5.6,2,97,16.208,11,5.379,2.07,2.26,23.1,2.389,0.8,33.82,38.025,0.34,6.199,0.25,3.29,12.61,1.9,#N/A N/A,9.76,43.42,2.2366,910.04,1,8.81,1.956,6.25,3,13.918,#N/A N/A,3.7,68.456,4.8,90,7.6,0.81,4.55,99.315,15.045,0.33,60,0.5,24.98,6.267,0.71,425,23.71,4.38,1295,1.5,62.65,15.86,#N/A N/A,18.63,145,2.72,1.35,61.646,78.3,12,163,#N/A N/A,2.8,71.99,67.762,9.4,39.125,42.79,119.3,87.936,9.5,45.375,4.99,51.19,30.86,39.65,8,4.075,125.99,17.69,3.32,0.6,1.3,29.25,44.25,0.14,34.41,1.66,41.215,171.1,75.074,#N/A N/A,1.129,87.5,1441.15,20,89.849,180.796,99.21,2,15.857,9.611,2.71,0.64,39.1,#N/A N/A,6.42,12.61,16.73,22.076,#N/A N/A,1.82,175,6.133,47.025,199.02,9.2,4.79,67.65,0.54,12.57,61.47,275,37.65,1.25,45.227,5.32,4200,4245,3.09,14.3,3.34,5,0.36,2.8,7.43,24.85,3.998,6.55,15.468,684.99,#N/A N/A,54.8,0.61,5.6,5,43.09,6.496,19.985,2.22,0.91,7.88,2.06,29.64,58.25,4.1586,63.76,58.14,1,2.188,21.85,#N/A N/A,0.62,27.508,167.36,12.67,107.275,6.15,21.7,2.7,191.91,22.426
14/10/2015,2.03,110.86,0.48,27.31,1.56,175.46,0.47,59.861,#N/A N/A,4.8,14.32,0.4267,107.25,5.22,258,12.98,6.87,3.72,39.505,18.88,0.12,5.997,0.28,33.866,28.31,156.875,2.01,7.99,6.49,32.85,4.04,165.626,#N/A N/A,25.02,#N/A N/A,31.45,2.48,#N/A N/A,46.765,#N/A N/A,1.81,10.29,2.2,4.144,24.677,5.5,36.64,1.19,14.45,3.5,1.65,160.45,30,17.425,21.8,17.542,#N/A N/A,257,6.44,18.885,7.97,6.2739,1,11.2,0.81,#N/A N/A,84.97,22.37,3.32,0.36,5800,0.22,60,5.6,2,97,16.09,11,5.464,2.07,2.26,22.845,2.38,0.8,34.005,37.71,0.34,6.081,0.25,3.29,12.61,1.9,#N/A N/A,9.75,42.145,2.1869,900.59,1,8.81,1.974,6.25,3,13.645,#N/A N/A,3.69,66.81,4.8,90,7.6,1.22,4.6,98.67,14.985,0.33,58.5,0.5,24.28,6.279,0.71,425,23.575,4.38,1295,1.5,62.4,15.86,#N/A N/A,17.705,145,2.72,1.39,61.118,77.265,12.025,163,#N/A N/A,2.8,71,67.357,9.4,38.543,42.79,119.28,84.764,10,44.342,4.99,51.15,30.625,39.65,8,4.12,125.99,17.98,3.32,0.6,1.3,29.55,44.25,0.13,34.67,1.66,41.255,171.1,75.29,#N/A N/A,1.129,88.43,1441,20,88.895,180.796,94.76,2,15.783,9.464,2.65,0.64,39.25,#N/A N/A,6.264,12.61,16.775,22.115,#N/A N/A,1.82,175,5.974,46.8,199.02,9.2,4.79,66.7,0.54,12.545,61.38,275,37.65,1.25,44.893,5.32,4200,4245,3.07,14.21,3.34,5,0.35,2.8,7.43,23,3.998,6.55,15.03,684.99,#N/A N/A,54.8,0.62,5.6,5,42.724,6.436,19.84,2.294,0.75,7.88,2.09,29.64,58.162,4.1586,63.278,56.8,1,2.188,21.94,#N/A N/A,0.62,27.45,167.36,12.68,106.975,6.15,21.675,2.7,190.31,22.64
13/10/2015,2.03,112.6,0.48,27.3,1.557,175.17,0.47,59.066,#N/A N/A,5.2,14.32,0.4326,106.637,5.29,258,12.99,6.87,3.72,39.505,19.085,0.12,5.873,0.28,33.746,28.226,157.995,2.07,8.16,6.49,32.851,4.04,163.228,#N/A N/A,24.764,#N/A N/A,31.3,2.48,#N/A N/A,47.28,#N/A N/A,1.81,10.29,2.2,4.144,24.386,5.5,36.64,1.2,14.45,3.47,1.65,160.581,30,17.4,21.8,17.542,#N/A N/A,257,6.44,18.8,7.97,6.2739,1,11.2,0.8,#N/A N/A,84.8,22.37,3.32,0.36,5800,0.22,60,5.6,2,97,16.118,11,5.417,2.21,2.26,22.351,2.387,0.85,33.829,37.58,0.35,6.019,0.25,3.29,12.61,1.9,#N/A N/A,9.9,41.904,2.1869,910.22,1,8.5,1.951,6.25,3,13.675,#N/A N/A,3.69,67.321,4.8,90,7.6,1.22,4.6,97.324,14.666,0.29,55.01,0.5,24.739,6.246,0.71,425,23.805,4.38,1295,1.5,63.164,15.86,#N/A N/A,17.112,145,2.26,1.346,61.243,76.71,11.788,180,#N/A N/A,2.8,69.898,67.971,9.4,38.975,42.8,119.21,85.965,10,44.298,4.99,51.564,30.898,39.65,8,4.031,125.99,18.15,3.32,0.6,1.3,29.26,44.25,0.14,34.68,1.66,40.79,171.1,75.738,#N/A N/A,1.129,88.43,1440,20,90.949,180.796,94.75,2.26,16.166,9.572,2.68,0.64,39.54,#N/A N/A,6.221,12.61,16.6,22.058,#N/A N/A,1.82,175,6.004,46.439,199.02,9.2,4.79,66.447,0.54,12.694,60.867,275,37.65,1.16,44.556,5.32,4200,4245,3.097,14.06,3.34,5,0.34,2.8,7.43,21.141,3.998,6.55,15.483,684.99,#N/A N/A,54.8,0.63,5.6,5,42.407,6.152,19.768,2.263,0.75,7.88,2.1,29.64,57.646,4.1586,63.607,56.93,1,2.178,21.47,#N/A N/A,0.62,27.291,167.36,12.68,106.25,6.15,21.753,2.7,190.81,22.34
12/10/2015,2.03,112.67,0.48,27.3,1.57,176.51,0.47,58.937,#N/A N/A,5.2,14.32,0.4326,106.038,5.67,258,12.99,6.87,3.72,39.505,18.9,0.12,5.621,0.28,34.218,28.38,162.5,2.05,8.05,6.49,33.4,4.04,165.7,#N/A N/A,25.165,#N/A N/A,31.22,2.48,#N/A N/A,47.265,#N/A N/A,1.81,10.29,2.2,4.144,24.379,5.5,36.64,1.21,13.97,3.76,1.65,168.5,30,17.645,21.11,17.542,#N/A N/A,257,6.44,19.22,7.97,6.2739,1,11.2,0.8,#N/A N/A,86.38,22.37,3.32,0.36,5800,0.22,60,5.6,2,97,15.89,11,5.552,2.21,2.26,23.175,2.43,0.85,34.255,37.179,0.34,6.15,0.25,3.29,12.61,1.9,#N/A N/A,9.9,42.003,2.1869,921.15,1,8.5,1.961,6.25,3,13.88,#N/A N/A,3.7,67.4,4.8,90.4,7.6,1.22,4.6,98.986,14.915,0.29,60,0.5,24.99,6.096,0.71,425,24.465,4.38,1295,1.5,63.3,15.86,#N/A N/A,17.91,145,2.26,1.45,62.467,76.02,12.22,180,#N/A N/A,2.8,69.66,67.49,9.4,39.145,42.8,119.22,86.973,10,44.933,4.99,52.63,30.805,39.65,8,4.201,125.99,18.26,3.32,0.6,1.3,29.85,44.25,0.14,34.5,1.66,41.229,171.1,76.869,#N/A N/A,1.129,88.43,1450,20,93.849,180.796,95.064,2.26,16.34,9.764,2.75,0.64,40,#N/A N/A,6.346,12.61,16.595,22.21,#N/A N/A,1.33,175,5.928,47.55,199.02,9.2,4.79,66.47,0.54,12.765,59.81,275,34.25,1.16,44.874,5.32,4200,4245,2.95,14.06,3.34,5,0.34,2.8,7.43,21.15,3.998,6.55,15.604,684.99,#N/A N/A,54.8,0.65,5.6,5,43.767,6.555,19.66,2.15,0.75,7.88,2,29.64,58.5,4.1586,63.047,56.13,1,2.189,21.7,#N/A N/A,0.62,27.75,167.36,12.68,107.824,6.15,21.405,2.7,190.15,22.815
11/10/2015,2.03,112.03,0.48,27.5,1.57,180.46,0.47,59.656,#N/A N/A,5.2,14.32,0.7171,103.842,5.64,257,12.99,6.87,3.72,39.505,18.655,0.12,5.575,0.28,34.115,28.2,160.6,2,7.95,6.49,33.415,4.04,164.35,#N/A N/A,25.445,#N/A N/A,30.89,2.48,#N/A N/A,47.385,#N/A N/A,1.81,10.29,2.21,4.144,24.017,5.5,36.64,1.21,13.97,3.72,1.65,165.03,30,17.605,19.21,17.542,#N/A N/A,252,6.44,19.026,7.97,6.2444,1,11.2,0.8,#N/A N/A,85.92,21.92,3.32,0.54,5800,0.2,60,5.6,2,97,15.892,11,5.654,2.21,2.26,23.985,2.422,0.85,34.685,35.415,0.34,6.195,0.25,3.29,12.61,1.9,#N/A N/A,9.95,42.152,2.1869,950.03,1,8.5,1.984,6.25,3,13.945,#N/A N/A,3.6,67.323,4.8,90.4,7.6,1.22,4.3,96.625,14.849,0.29,63,0.5,24.45,5.948,0.71,425,24.12,4.38,1295,1.5,64.84,15.86,#N/A N/A,18.205,145,2.26,1.22,58.984,75.028,12.255,180,#N/A N/A,2.8,69.34,70.386,9.4,39.458,42.99,119.21,86.12,10,44.95,4.99,53.5,31.43,39.65,8,4.06,132,18.26,3.32,0.6,1.3,29.7,44.25,0.14,34.51,1.66,41.832,171.1,76.971,#N/A N/A,1.129,88.43,1435.01,20,94.971,180.796,96.7,2.26,16.269,9.781,2.97,0.64,40.1,#N/A N/A,6.504,12.61,16.684,22.16,#N/A N/A,1.33,175,5.963,50.27,202,9.2,4.79,65.624,0.54,12.73,61.43,275,35.96,1.16,45.245,5.32,4200,4000,2.95,14.06,3.34,5,0.34,2.8,7.43,21.1,3.998,6.55,15.57,684.99,#N/A N/A,54.8,0.623,5.6,5,44.123,6.977,19.955,2.199,0.75,7.88,2.03,29.63,58.858,4.1586,62.972,56.78,1,2.19,21.67,#N/A N/A,0.62,27.871,167.36,12.68,108.307,6.15,21.205,2.7,190,23.129
